NAME	ORIGINAL SIZE	AFTER RESTRICTING TO DATASET	STATUS	
GOBP_CYTOKINE_PRODUCTION_INVOLVED_IN_IMMUNE_RESPONSE	101	54		
GOBP_T_CELL_CYTOKINE_PRODUCTION	38	20		
GOBP_NATURAL_KILLER_CELL_CYTOKINE_PRODUCTION	9		Rejected!	
GOBP_DENDRITIC_CELL_CYTOKINE_PRODUCTION	17		Rejected!	
GOBP_MYELOID_DENDRITIC_CELL_CYTOKINE_PRODUCTION	7		Rejected!	
GOBP_IMMUNOGLOBULIN_PRODUCTION	218	61		
GOBP_IMMUNOGLOBULIN_PRODUCTION_INVOLVED_IN_IMMUNOGLOBULIN_MEDIATED_IMMUNE_RESPONSE	73	35		
GOBP_DENDRITIC_CELL_CHEMOTAXIS	26		Rejected!	
GOBP_MYELOID_DENDRITIC_CELL_CHEMOTAXIS	5		Rejected!	
GOBP_IMMUNE_RESPONSE_TO_TUMOR_CELL	25		Rejected!	
GOBP_NATURAL_KILLER_CELL_MEDIATED_IMMUNE_RESPONSE_TO_TUMOR_CELL	10		Rejected!	
GOBP_T_CELL_MEDIATED_IMMUNE_RESPONSE_TO_TUMOR_CELL	10		Rejected!	
GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_ANTIGEN_VIA_MHC_CLASS_IB	7		Rejected!	
GOBP_COMPLEMENT_RECEPTOR_MEDIATED_SIGNALING_PATHWAY	13		Rejected!	
GOBP_FC_RECEPTOR_MEDIATED_STIMULATORY_SIGNALING_PATHWAY	33	20		
GOBP_IMMUNE_COMPLEX_CLEARANCE	5		Rejected!	
GOBP_INFLAMMATORY_RESPONSE_TO_ANTIGENIC_STIMULUS	75	29		
GOBP_ACUTE_INFLAMMATORY_RESPONSE_TO_ANTIGENIC_STIMULUS	25		Rejected!	
GOBP_PRODUCTION_OF_MOLECULAR_MEDIATOR_OF_IMMUNE_RESPONSE	313	110		
GOBP_LEUKOCYTE_MEDIATED_IMMUNITY	451	185		
GOBP_MYELOID_LEUKOCYTE_MEDIATED_IMMUNITY	107	55		
GOBP_TYPE_II_HYPERSENSITIVITY	6		Rejected!	
GOBP_NEUTROPHIL_MEDIATED_IMMUNITY	37	16		
GOBP_EOSINOPHIL_MEDIATED_IMMUNITY	8		Rejected!	
GOBP_LYMPHOCYTE_MEDIATED_IMMUNITY	357	137		
GOBP_HUMORAL_IMMUNE_RESPONSE_MEDIATED_BY_CIRCULATING_IMMUNOGLOBULIN	114	21		
GOBP_T_CELL_MEDIATED_IMMUNITY	112	56		
GOBP_T_CELL_ANTIGEN_PROCESSING_AND_PRESENTATION	6		Rejected!	
GOBP_ADAPTIVE_IMMUNE_RESPONSE_BASED_ON_SOMATIC_RECOMBINATION_OF_IMMUNE_RECEPTORS_BUILT_FROM_IMMUNOGLOBULIN_SUPERFAMILY_DOMAINS	363	140		
GOBP_TOLERANCE_INDUCTION_DEPENDENT_UPON_IMMUNE_RESPONSE	6		Rejected!	
GOBP_GERMINAL_CENTER_FORMATION	14		Rejected!	
GOBP_DENDRITIC_CELL_ANTIGEN_PROCESSING_AND_PRESENTATION	15		Rejected!	
GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_ANTIGEN_VIA_MHC_CLASS_I	29	19		
GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_VIA_MHC_CLASS_IB	14		Rejected!	
GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_EXOGENOUS_PEPTIDE_ANTIGEN	38	16		
GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_ENDOGENOUS_PEPTIDE_ANTIGEN	19		Rejected!	
GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_ENDOGENOUS_PEPTIDE_ANTIGEN_VIA_MHC_CLASS_I_VIA_ER_PATHWAY	8		Rejected!	
GOBP_PEPTIDE_ANTIGEN_ASSEMBLY_WITH_MHC_PROTEIN_COMPLEX	20		Rejected!	
GOBP_PEPTIDE_ANTIGEN_ASSEMBLY_WITH_MHC_CLASS_II_PROTEIN_COMPLEX	16		Rejected!	
GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_OR_POLYSACCHARIDE_ANTIGEN_VIA_MHC_CLASS_II	36		Rejected!	
GOBP_TOLERANCE_INDUCTION	31		Rejected!	
GOBP_TOLERANCE_INDUCTION_TO_SELF_ANTIGEN	6		Rejected!	
GOBP_T_CELL_TOLERANCE_INDUCTION	15		Rejected!	
GOBP_IMMUNE_SYSTEM_DEVELOPMENT	965		Rejected!	
GOBP_LEUKOCYTE_DIFFERENTIATION	553	281		
GOBP_LEUKOCYTE_MIGRATION_INVOLVED_IN_INFLAMMATORY_RESPONSE	19		Rejected!	
GOBP_HYPERSENSITIVITY	13		Rejected!	
GOBP_ACUTE_INFLAMMATORY_RESPONSE	113	42		
GOBP_PRODUCTION_OF_MOLECULAR_MEDIATOR_INVOLVED_IN_INFLAMMATORY_RESPONSE	100	40		
GOBP_CYTOKINE_PRODUCTION_INVOLVED_IN_INFLAMMATORY_RESPONSE	75	26		
GOBP_RESPIRATORY_BURST_INVOLVED_IN_INFLAMMATORY_RESPONSE	8		Rejected!	
GOBP_CHRONIC_INFLAMMATORY_RESPONSE	17		Rejected!	
GOBP_MONOCYTE_CHEMOTAXIS	70	25		
GOBP_SOMATIC_DIVERSIFICATION_OF_IMMUNE_RECEPTORS_VIA_SOMATIC_MUTATION	16		Rejected!	
GOBP_SOMATIC_DIVERSIFICATION_OF_T_CELL_RECEPTOR_GENES	5		Rejected!	
GOBP_MYELOID_LEUKOCYTE_DIFFERENTIATION	211	121		
GOBP_PLATELET_DEGRANULATION	9		Rejected!	
GOBP_REGULATION_OF_ANTIGEN_PROCESSING_AND_PRESENTATION	20		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_ANTIGEN_PROCESSING_AND_PRESENTATION	9		Rejected!	
GOBP_POSITIVE_REGULATION_OF_ANTIGEN_PROCESSING_AND_PRESENTATION	9		Rejected!	
GOBP_REGULATION_OF_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_OR_POLYSACCHARIDE_ANTIGEN_VIA_MHC_CLASS_II	5		Rejected!	
GOBP_REGULATION_OF_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_ANTIGEN	6		Rejected!	
GOBP_REGULATION_OF_DENDRITIC_CELL_ANTIGEN_PROCESSING_AND_PRESENTATION	11		Rejected!	
GOBP_POSITIVE_REGULATION_OF_DENDRITIC_CELL_ANTIGEN_PROCESSING_AND_PRESENTATION	7		Rejected!	
GOBP_REGULATION_OF_GERMINAL_CENTER_FORMATION	8		Rejected!	
GOBP_REGULATION_OF_IMMUNOGLOBULIN_PRODUCTION	75	40		
GOBP_NEGATIVE_REGULATION_OF_IMMUNOGLOBULIN_PRODUCTION	12		Rejected!	
GOBP_POSITIVE_REGULATION_OF_IMMUNOGLOBULIN_PRODUCTION	52	25		
GOBP_REGULATION_OF_TOLERANCE_INDUCTION	20		Rejected!	
GOBP_POSITIVE_REGULATION_OF_TOLERANCE_INDUCTION	12		Rejected!	
GOBP_POSITIVE_REGULATION_OF_T_CELL_TOLERANCE_INDUCTION	9		Rejected!	
GOBP_REGULATION_OF_ACUTE_INFLAMMATORY_RESPONSE	47	19		
GOBP_NEGATIVE_REGULATION_OF_ACUTE_INFLAMMATORY_RESPONSE	12		Rejected!	
GOBP_POSITIVE_REGULATION_OF_ACUTE_INFLAMMATORY_RESPONSE	27		Rejected!	
GOBP_REGULATION_OF_CHRONIC_INFLAMMATORY_RESPONSE	10		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_CHRONIC_INFLAMMATORY_RESPONSE	5		Rejected!	
GOBP_RESPIRATORY_BURST_INVOLVED_IN_DEFENSE_RESPONSE	15		Rejected!	
GOBP_REGULATION_OF_IMMUNE_SYSTEM_PROCESS	1435		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_IMMUNE_SYSTEM_PROCESS	425	212		
GOBP_POSITIVE_REGULATION_OF_IMMUNE_SYSTEM_PROCESS	917	450		
GOBP_REGULATION_OF_LEUKOCYTE_MIGRATION	219	124		
GOBP_NEGATIVE_REGULATION_OF_LEUKOCYTE_MIGRATION	52	31		
GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_MIGRATION	141	79		
GOBP_REGULATION_OF_LEUKOCYTE_CHEMOTAXIS	124	70		
GOBP_NEGATIVE_REGULATION_OF_LEUKOCYTE_CHEMOTAXIS	23	15		
GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_CHEMOTAXIS	94	48		
GOBP_REGULATION_OF_CELLULAR_EXTRAVASATION	40	22		
GOBP_NEGATIVE_REGULATION_OF_CELLULAR_EXTRAVASATION	9		Rejected!	
GOBP_POSITIVE_REGULATION_OF_CELLULAR_EXTRAVASATION	18		Rejected!	
GOBP_REGULATION_OF_IMMUNE_EFFECTOR_PROCESS	355	175		
GOBP_NEGATIVE_REGULATION_OF_IMMUNE_EFFECTOR_PROCESS	112	54		
GOBP_POSITIVE_REGULATION_OF_IMMUNE_EFFECTOR_PROCESS	250	123		
GOBP_REGULATION_OF_PRODUCTION_OF_MOLECULAR_MEDIATOR_OF_IMMUNE_RESPONSE	169	90		
GOBP_NEGATIVE_REGULATION_OF_PRODUCTION_OF_MOLECULAR_MEDIATOR_OF_IMMUNE_RESPONSE	38	18		
GOBP_POSITIVE_REGULATION_OF_PRODUCTION_OF_MOLECULAR_MEDIATOR_OF_IMMUNE_RESPONSE	122	64		
GOBP_REGULATION_OF_LEUKOCYTE_MEDIATED_IMMUNITY	237	122		
GOBP_NEGATIVE_REGULATION_OF_LEUKOCYTE_MEDIATED_IMMUNITY	67	29		
GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_MEDIATED_IMMUNITY	139	69		
GOBP_REGULATION_OF_LYMPHOCYTE_MEDIATED_IMMUNITY	175	84		
GOBP_NEGATIVE_REGULATION_OF_LYMPHOCYTE_MEDIATED_IMMUNITY	55	21		
GOBP_POSITIVE_REGULATION_OF_LYMPHOCYTE_MEDIATED_IMMUNITY	117	59		
GOBP_REGULATION_OF_T_CELL_MEDIATED_IMMUNITY	88	41		
GOBP_NEGATIVE_REGULATION_OF_T_CELL_MEDIATED_IMMUNITY	27		Rejected!	
GOBP_POSITIVE_REGULATION_OF_T_CELL_MEDIATED_IMMUNITY	59	29		
GOBP_REGULATION_OF_B_CELL_MEDIATED_IMMUNITY	62	29		
GOBP_NEGATIVE_REGULATION_OF_B_CELL_MEDIATED_IMMUNITY	16		Rejected!	
GOBP_POSITIVE_REGULATION_OF_B_CELL_MEDIATED_IMMUNITY	41	19		
GOBP_REGULATION_OF_NATURAL_KILLER_CELL_MEDIATED_IMMUNITY	50	21		
GOBP_NEGATIVE_REGULATION_OF_NATURAL_KILLER_CELL_MEDIATED_IMMUNITY	20		Rejected!	
GOBP_POSITIVE_REGULATION_OF_NATURAL_KILLER_CELL_MEDIATED_IMMUNITY	32		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_CYTOKINE_PRODUCTION_INVOLVED_IN_IMMUNE_RESPONSE	27		Rejected!	
GOBP_POSITIVE_REGULATION_OF_CYTOKINE_PRODUCTION_INVOLVED_IN_IMMUNE_RESPONSE	69	39		
GOBP_NEGATIVE_REGULATION_OF_T_CELL_CYTOKINE_PRODUCTION	11		Rejected!	
GOBP_POSITIVE_REGULATION_OF_T_CELL_CYTOKINE_PRODUCTION	26	17		
GOBP_POSITIVE_REGULATION_OF_DENDRITIC_CELL_CYTOKINE_PRODUCTION	12		Rejected!	
GOBP_CYTOPLASMIC_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY	61	39		
GOBP_MYD88_DEPENDENT_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	24		Rejected!	
GOBP_MYD88_INDEPENDENT_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	14		Rejected!	
GOBP_INNATE_IMMUNE_RESPONSE_ACTIVATING_SIGNAL_TRANSDUCTION	28	15		
GOBP_REGULATION_OF_ANTIMICROBIAL_HUMORAL_RESPONSE	11		Rejected!	
GOBP_POSITIVE_REGULATION_OF_ANTIMICROBIAL_HUMORAL_RESPONSE	8		Rejected!	
GOBP_REGULATION_OF_MYELOID_LEUKOCYTE_DIFFERENTIATION	117	63		
GOBP_NEGATIVE_REGULATION_OF_MYELOID_LEUKOCYTE_DIFFERENTIATION	49	25		
GOBP_POSITIVE_REGULATION_OF_MYELOID_LEUKOCYTE_DIFFERENTIATION	55	32		
GOBP_IMMUNE_RESPONSE_REGULATING_SIGNALING_PATHWAY	479	217		
GOBP_IMMUNE_RESPONSE_INHIBITING_SIGNAL_TRANSDUCTION	11		Rejected!	
GOBP_IMMUNE_RESPONSE_INHIBITING_CELL_SURFACE_RECEPTOR_SIGNALING_PATHWAY	9		Rejected!	
GOBP_IMMUNE_RESPONSE_REGULATING_CELL_SURFACE_RECEPTOR_SIGNALING_PATHWAY	321	125		
GOBP_FC_RECEPTOR_MEDIATED_INHIBITORY_SIGNALING_PATHWAY	5		Rejected!	
GOBP_ANTIMICROBIAL_PEPTIDE_PRODUCTION	9		Rejected!	
GOBP_ANTIBACTERIAL_PEPTIDE_PRODUCTION	7		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_PEPTIDE_SECRETION	40	21		
GOBP_POSITIVE_REGULATION_OF_PEPTIDE_SECRETION	93	47		
GOBP_POSITIVE_REGULATION_OF_ANTIBACTERIAL_PEPTIDE_PRODUCTION	5		Rejected!	
GOBP_REGULATION_OF_ADAPTIVE_IMMUNE_RESPONSE	188	92		
GOBP_NEGATIVE_REGULATION_OF_ADAPTIVE_IMMUNE_RESPONSE	59	26		
GOBP_POSITIVE_REGULATION_OF_ADAPTIVE_IMMUNE_RESPONSE	115	56		
GOBP_REGULATION_OF_T_HELPER_1_TYPE_IMMUNE_RESPONSE	29		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_T_HELPER_1_TYPE_IMMUNE_RESPONSE	6		Rejected!	
GOBP_POSITIVE_REGULATION_OF_T_HELPER_1_TYPE_IMMUNE_RESPONSE	18		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_TYPE_2_IMMUNE_RESPONSE	14		Rejected!	
GOBP_POSITIVE_REGULATION_OF_TYPE_2_IMMUNE_RESPONSE	17		Rejected!	
GOBP_REGULATION_OF_RESPONSE_TO_BIOTIC_STIMULUS	350	193		
GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_BIOTIC_STIMULUS	113	61		
GOBP_POSITIVE_REGULATION_OF_RESPONSE_TO_BIOTIC_STIMULUS	179	89		
GOBP_REGULATION_OF_RESPONSE_TO_TUMOR_CELL	22		Rejected!	
GOBP_POSITIVE_REGULATION_OF_RESPONSE_TO_TUMOR_CELL	15		Rejected!	
GOBP_REGULATION_OF_T_CELL_MEDIATED_IMMUNE_RESPONSE_TO_TUMOR_CELL	9		Rejected!	
GOBP_POSITIVE_REGULATION_OF_T_CELL_MEDIATED_IMMUNE_RESPONSE_TO_TUMOR_CELL	6		Rejected!	
GOBP_REGULATION_OF_NATURAL_KILLER_CELL_MEDIATED_IMMUNE_RESPONSE_TO_TUMOR_CELL	9		Rejected!	
GOBP_POSITIVE_REGULATION_OF_NATURAL_KILLER_CELL_MEDIATED_IMMUNE_RESPONSE_TO_TUMOR_CELL	7		Rejected!	
GOBP_REGULATION_OF_INFLAMMATORY_RESPONSE_TO_ANTIGENIC_STIMULUS	45	19		
GOBP_NEGATIVE_REGULATION_OF_INFLAMMATORY_RESPONSE_TO_ANTIGENIC_STIMULUS	31		Rejected!	
GOBP_POSITIVE_REGULATION_OF_INFLAMMATORY_RESPONSE_TO_ANTIGENIC_STIMULUS	12		Rejected!	
GOBP_REGULATION_OF_ACUTE_INFLAMMATORY_RESPONSE_TO_ANTIGENIC_STIMULUS	14		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_ACUTE_INFLAMMATORY_RESPONSE_TO_ANTIGENIC_STIMULUS	5		Rejected!	
GOBP_POSITIVE_REGULATION_OF_ACUTE_INFLAMMATORY_RESPONSE_TO_ANTIGENIC_STIMULUS	7		Rejected!	
GOBP_REGULATION_OF_HYPERSENSITIVITY	8		Rejected!	
GOBP_POSITIVE_REGULATION_OF_HYPERSENSITIVITY	5		Rejected!	
GOBP_REGULATION_OF_MYELOID_LEUKOCYTE_MEDIATED_IMMUNITY	60	34		
GOBP_NEGATIVE_REGULATION_OF_MYELOID_LEUKOCYTE_MEDIATED_IMMUNITY	12		Rejected!	
GOBP_POSITIVE_REGULATION_OF_MYELOID_LEUKOCYTE_MEDIATED_IMMUNITY	20		Rejected!	
GOBP_REGULATION_OF_B_CELL_APOPTOTIC_PROCESS	21		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_B_CELL_APOPTOTIC_PROCESS	14		Rejected!	
GOBP_POSITIVE_REGULATION_OF_LYMPHOCYTE_ANERGY	5		Rejected!	
GOBP_REGULATION_OF_HUMORAL_IMMUNE_RESPONSE	46	16		
GOBP_NEGATIVE_REGULATION_OF_HUMORAL_IMMUNE_RESPONSE	16		Rejected!	
GOBP_POSITIVE_REGULATION_OF_HUMORAL_IMMUNE_RESPONSE	24		Rejected!	
GOBP_REGULATION_OF_HUMORAL_IMMUNE_RESPONSE_MEDIATED_BY_CIRCULATING_IMMUNOGLOBULIN	18		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_HUMORAL_IMMUNE_RESPONSE_MEDIATED_BY_CIRCULATING_IMMUNOGLOBULIN	11		Rejected!	
GOBP_POSITIVE_REGULATION_OF_HUMORAL_IMMUNE_RESPONSE_MEDIATED_BY_CIRCULATING_IMMUNOGLOBULIN	7		Rejected!	
GOBP_RESPONSE_TO_ISCHEMIA	53	34		
GOBP_LIPID_HYDROXYLATION	7		Rejected!	
GOBP_DESMOSOME_ORGANIZATION	10		Rejected!	
GOBP_REGIONALIZATION	351	198		
GOBP_DEVELOPMENTAL_PROCESS_INVOLVED_IN_REPRODUCTION	1010	482		
GOBP_HEART_MORPHOGENESIS	255	159		
GOBP_SKELETAL_MUSCLE_CONTRACTION	43	16		
GOBP_VOLUNTARY_SKELETAL_MUSCLE_CONTRACTION	6		Rejected!	
GOBP_MUSCLE_SYSTEM_PROCESS	449	222		
GOBP_CIRCULATORY_SYSTEM_PROCESS	597	319		
GOBP_RENAL_SYSTEM_PROCESS	114	59		
GOBP_HEART_PROCESS	258	134		
GOBP_RESPIRATORY_SYSTEM_PROCESS	39	23		
GOBP_VASCULAR_PROCESS_IN_CIRCULATORY_SYSTEM	263	149		
GOBP_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE_MEDIATED_BY_A_CHEMICAL_SIGNAL	48	22		
GOBP_REGULATION_OF_VASCULAR_ASSOCIATED_SMOOTH_MUSCLE_CONTRACTION	10		Rejected!	
GOBP_REGULATION_OF_THE_FORCE_OF_HEART_CONTRACTION_BY_CHEMICAL_SIGNAL	6		Rejected!	
GOBP_REGULATION_OF_HEART_RATE_BY_CHEMICAL_SIGNAL	7		Rejected!	
GOBP_RENAL_SYSTEM_PROCESS_INVOLVED_IN_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE	25		Rejected!	
GOBP_RENAL_CONTROL_OF_PERIPHERAL_VASCULAR_RESISTANCE_INVOLVED_IN_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE	5		Rejected!	
GOBP_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE	95	45		
GOBP_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE_BY_RENIN_ANGIOTENSIN	24		Rejected!	
GOBP_POSITIVE_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE	13		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE	21		Rejected!	
GOBP_RENAL_WATER_HOMEOSTASIS	21		Rejected!	
GOBP_REGULATION_OF_GLOMERULAR_FILTRATION	10		Rejected!	
GOBP_RENAL_SODIUM_ION_TRANSPORT	11		Rejected!	
GOBP_RENAL_WATER_TRANSPORT	6		Rejected!	
GOBP_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE_BY_ENDOTHELIN	6		Rejected!	
GOBP_HEART_FIELD_SPECIFICATION	18		Rejected!	
GOBP_SECONDARY_HEART_FIELD_SPECIFICATION	11		Rejected!	
GOBP_DETERMINATION_OF_LEFT_RIGHT_ASYMMETRY_IN_LATERAL_MESODERM	8		Rejected!	
GOBP_EMBRYONIC_HEART_TUBE_MORPHOGENESIS	70	44		
GOBP_OUTFLOW_TRACT_SEPTUM_MORPHOGENESIS	26	18		
GOBP_MEMBRANOUS_SEPTUM_MORPHOGENESIS	8		Rejected!	
GOBP_MUSCULAR_SEPTUM_MORPHOGENESIS	5		Rejected!	
GOBP_OUTFLOW_TRACT_MORPHOGENESIS	81	50		
GOBP_REGULATION_OF_ANIMAL_ORGAN_FORMATION	29	20		
GOBP_ENDOCARDIUM_DEVELOPMENT	12		Rejected!	
GOBP_ENDOTHELIUM_DEVELOPMENT	138	94		
GOBP_MORPHOGENESIS_OF_AN_ENDOTHELIUM	18		Rejected!	
GOBP_ENDOCARDIUM_MORPHOGENESIS	6		Rejected!	
GOBP_CARDIAC_CONDUCTION_SYSTEM_DEVELOPMENT	37	23		
GOBP_ATRIOVENTRICULAR_NODE_DEVELOPMENT	8		Rejected!	
GOBP_SINOATRIAL_NODE_DEVELOPMENT	11		Rejected!	
GOBP_HIS_PURKINJE_SYSTEM_DEVELOPMENT	7		Rejected!	
GOBP_HEART_VALVE_DEVELOPMENT	65	49		
GOBP_ATRIOVENTRICULAR_VALVE_DEVELOPMENT	27	19		
GOBP_MITRAL_VALVE_DEVELOPMENT	11		Rejected!	
GOBP_TRICUSPID_VALVE_DEVELOPMENT	6		Rejected!	
GOBP_PULMONARY_VALVE_DEVELOPMENT	21	16		
GOBP_HEART_VALVE_MORPHOGENESIS	55	40		
GOBP_AORTIC_VALVE_MORPHOGENESIS	32	24		
GOBP_PULMONARY_VALVE_MORPHOGENESIS	17		Rejected!	
GOBP_TRICUSPID_VALVE_MORPHOGENESIS	5		Rejected!	
GOBP_HEART_VALVE_FORMATION	14		Rejected!	
GOBP_ATRIOVENTRICULAR_VALVE_FORMATION	8		Rejected!	
GOBP_ENDOCARDIAL_CUSHION_DEVELOPMENT	49	34		
GOBP_EPITHELIAL_TO_MESENCHYMAL_TRANSITION_INVOLVED_IN_ENDOCARDIAL_CUSHION_FORMATION	20	15		
GOBP_ENDOCARDIAL_CUSHION_MORPHOGENESIS	40	28		
GOBP_CARDIAC_CHAMBER_DEVELOPMENT	167	108		
GOBP_CARDIAC_CHAMBER_MORPHOGENESIS	126	78		
GOBP_CARDIAC_CHAMBER_FORMATION	14		Rejected!	
GOBP_CARDIAC_VENTRICLE_MORPHOGENESIS	73	41		
GOBP_CARDIAC_ATRIUM_MORPHOGENESIS	29	19		
GOBP_CARDIAC_VENTRICLE_FORMATION	10		Rejected!	
GOBP_CARDIAC_LEFT_VENTRICLE_MORPHOGENESIS	15		Rejected!	
GOBP_CARDIAC_RIGHT_VENTRICLE_MORPHOGENESIS	21		Rejected!	
GOBP_VENTRICULAR_TRABECULA_MYOCARDIUM_MORPHOGENESIS	14		Rejected!	
GOBP_VENTRICULAR_COMPACT_MYOCARDIUM_MORPHOGENESIS	8		Rejected!	
GOBP_ATRIAL_CARDIAC_MUSCLE_TISSUE_DEVELOPMENT	9		Rejected!	
GOBP_VENTRICULAR_CARDIAC_MUSCLE_TISSUE_DEVELOPMENT	56	31		
GOBP_CARDIAC_ATRIUM_DEVELOPMENT	37	23		
GOBP_CARDIAC_VENTRICLE_DEVELOPMENT	126	79		
GOBP_GROWTH_INVOLVED_IN_HEART_MORPHOGENESIS	5		Rejected!	
GOBP_CARDIAC_NEURAL_CREST_CELL_MIGRATION_INVOLVED_IN_OUTFLOW_TRACT_MORPHOGENESIS	11		Rejected!	
GOBP_REGULATION_OF_MEMBRANE_DEPOLARIZATION	47	31		
GOBP_CARDIOBLAST_PROLIFERATION	11		Rejected!	
GOBP_REGULATION_OF_SECONDARY_HEART_FIELD_CARDIOBLAST_PROLIFERATION	9		Rejected!	
GOBP_ENDOCARDIAL_CUSHION_FORMATION	31	21		
GOBP_APOPTOTIC_PROCESS_INVOLVED_IN_HEART_MORPHOGENESIS	7		Rejected!	
GOBP_CARDIAC_SEPTUM_DEVELOPMENT	106	74		
GOBP_VENTRICULAR_SEPTUM_DEVELOPMENT	73	51		
GOBP_ATRIAL_SEPTUM_DEVELOPMENT	23	15		
GOBP_SEPTUM_PRIMUM_DEVELOPMENT	5		Rejected!	
GOBP_MUSCLE_HYPERTROPHY_IN_RESPONSE_TO_STRESS	31		Rejected!	
GOBP_PHYSIOLOGICAL_CARDIAC_MUSCLE_HYPERTROPHY	29		Rejected!	
GOBP_WNT_SIGNALING_PATHWAY_INVOLVED_IN_HEART_DEVELOPMENT	12		Rejected!	
GOBP_REGULATION_OF_WNT_SIGNALING_PATHWAY_INVOLVED_IN_HEART_DEVELOPMENT	9		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_WNT_SIGNALING_PATHWAY_INVOLVED_IN_HEART_DEVELOPMENT	7		Rejected!	
GOBP_PANCREATIC_A_CELL_DIFFERENTIATION	7		Rejected!	
GOBP_POSITIVE_REGULATION_OF_BLOOD_PRESSURE_BY_EPINEPHRINE_NOREPINEPHRINE	7		Rejected!	
GOBP_TYPE_B_PANCREATIC_CELL_DEVELOPMENT	23	16		
GOBP_REGULATION_OF_EXTRACELLULAR_MATRIX_CONSTITUENT_SECRETION	10		Rejected!	
GOBP_POSITIVE_REGULATION_OF_EXTRACELLULAR_MATRIX_CONSTITUENT_SECRETION	5		Rejected!	
GOBP_AMINO_ACID_TRANSMEMBRANE_TRANSPORT	100	56		
GOBP_KERATINOCYTE_DEVELOPMENT	13		Rejected!	
GOBP_MESENCHYMAL_TO_EPITHELIAL_TRANSITION_INVOLVED_IN_METANEPHROS_MORPHOGENESIS	12		Rejected!	
GOBP_METANEPHROS_MORPHOGENESIS	32	18		
GOBP_REGULATION_OF_MESENCHYMAL_TO_EPITHELIAL_TRANSITION_INVOLVED_IN_METANEPHROS_MORPHOGENESIS	7		Rejected!	
GOBP_CILIUM_MOVEMENT	185	60		
GOBP_PERICARDIUM_MORPHOGENESIS	8		Rejected!	
GOBP_REGULATION_OF_CILIUM_MOVEMENT	39		Rejected!	
GOBP_POSITIVE_REGULATION_OF_CILIUM_MOVEMENT	12		Rejected!	
GOBP_REGULATION_OF_CILIUM_BEAT_FREQUENCY	16		Rejected!	
GOBP_NORADRENERGIC_NEURON_DIFFERENTIATION	11		Rejected!	
GOBP_NORADRENERGIC_NEURON_DEVELOPMENT	5		Rejected!	
GOBP_BRAINSTEM_DEVELOPMENT	8		Rejected!	
GOBP_EPITHELIAL_CELL_MORPHOGENESIS	33	21		
GOBP_AXIS_ELONGATION	27	16		
GOBP_PLANAR_CELL_POLARITY_PATHWAY_INVOLVED_IN_AXIS_ELONGATION	5		Rejected!	
GOBP_RETINAL_PIGMENT_EPITHELIUM_DEVELOPMENT	5		Rejected!	
GOBP_NEURAL_RETINA_DEVELOPMENT	70	30		
GOBP_CHONDROCYTE_DIFFERENTIATION_INVOLVED_IN_ENDOCHONDRAL_BONE_MORPHOGENESIS	15		Rejected!	
GOBP_CHONDROCYTE_HYPERTROPHY	6		Rejected!	
GOBP_GROWTH_PLATE_CARTILAGE_DEVELOPMENT	19		Rejected!	
